,GAME_ID,TEAM_ABBREVIATION,TEAM_ID,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON
132,11700075,NYK,32212255040,38.0,83.0,6.117,11.0,27.0,3.417,16.0,22.0,8.25,8.0,24.0,32.0,18.0,11.0,4.0,15.0,23.0,103.0,-35.0,2017
133,11700075,WAS,28991029752,41.0,78.0,5.3629999999999995,10.0,31.0,2.791,18.0,26.0,4.75,10.0,31.0,41.0,23.0,8.0,3.0,21.0,20.0,110.0,35.0,2017
134,11700076,DET,25769804240,38.0,91.0,3.743,9.0,23.0,3.333,18.0,25.0,5.501,19.0,31.0,50.0,24.0,6.0,2.0,15.0,16.0,103.0,-20.0,2017
135,11700076,MIL,24159191235,37.0,79.0,6.63,16.0,33.0,4.638,17.0,20.0,5.167,8.0,33.0,41.0,27.0,8.0,8.0,17.0,24.0,107.0,20.0,2017
136,11700077,GSW,28991029392,46.0,98.0,7.064,15.0,34.0,2.431,10.0,17.0,4.667,21.0,26.0,47.0,34.0,4.0,4.0,12.0,15.0,117.0,55.0,2017
137,11700077,SAC,32212255160,41.0,85.0,4.795,10.0,22.0,3.816,14.0,17.0,6.0,13.0,27.0,40.0,27.0,6.0,2.0,16.0,18.0,106.0,-55.0,2017
138,11700078,LAC,30601642174,36.0,82.0,4.6690000000000005,8.0,26.0,2.133,24.0,37.0,5.548,7.0,32.0,39.0,23.0,12.0,4.0,23.0,27.0,104.0,-35.0,2017
139,11700078,LAL,30601642193,43.0,88.0,7.627,9.0,29.0,2.567,16.0,23.0,3.464,13.0,38.0,51.0,28.0,12.0,1.0,27.0,35.0,111.0,35.0,2017
140,11800002,BOS,32212254760,36.0,104.0,4.942,9.0,47.0,2.686,16.0,22.0,5.631,11.0,45.0,56.0,12.0,9.0,7.0,12.0,35.0,97.0,-35.0,2018
141,11800002,CHA,30601642554,34.0,89.0,4.237,11.0,36.0,3.216,25.0,39.0,5.425,12.0,53.0,65.0,17.0,4.0,7.0,17.0,22.0,104.0,35.0,2018
142,11800003,POR,28991029626,37.0,88.0,8.602,12.0,31.0,4.733,18.0,25.0,6.25,11.0,35.0,46.0,25.0,4.0,2.0,24.0,45.0,104.0,-90.0,2018
143,11800003,TOR,30601642459,34.0,82.0,6.359,12.0,35.0,4.534,42.0,51.0,7.652,12.0,33.0,45.0,15.0,8.0,6.0,15.0,28.0,122.0,90.0,2018
144,11800005,GSW,27380416648,44.0,93.0,7.312,12.0,34.0,2.373,10.0,13.0,5.5,7.0,41.0,48.0,33.0,9.0,8.0,17.0,23.0,110.0,-20.0,2018
145,11800005,MIN,25769804000,40.0,94.0,5.124,12.0,30.0,3.866,22.0,30.0,6.517,11.0,36.0,47.0,15.0,11.0,6.0,15.0,16.0,114.0,20.0,2018
146,11800007,MIA,32212254960,35.0,95.0,4.369,10.0,34.0,3.875,20.0,27.0,6.8,18.0,35.0,53.0,19.0,11.0,5.0,20.0,28.0,100.0,-20.0,2018
147,11800007,SAS,30601642421,37.0,85.0,7.083,9.0,22.0,2.6,21.0,27.0,10.0,9.0,39.0,48.0,23.0,8.0,6.0,22.0,30.0,104.0,20.0,2018
148,11800008,BOS,32212254760,42.0,95.0,6.668,13.0,31.0,3.417,18.0,21.0,6.667,12.0,38.0,50.0,26.0,8.0,6.0,13.0,27.0,115.0,15.0,2018
149,11800008,CHA,30601642554,38.0,80.0,5.833,12.0,33.0,4.442,24.0,36.0,6.549,3.0,36.0,39.0,26.0,8.0,5.0,14.0,20.0,112.0,-15.0,2018
150,11800009,CHI,32212254820,49.0,99.0,5.470000000000001,4.0,18.0,1.533,26.0,27.0,7.5,7.0,45.0,52.0,23.0,8.0,4.0,11.0,20.0,128.0,60.0,2018
151,11800009,NOP,32212254800,44.0,97.0,6.204000000000001,13.0,39.0,3.016,15.0,19.0,3.625,8.0,37.0,45.0,24.0,5.0,7.0,18.0,24.0,116.0,-60.0,2018
152,11800010,DEN,32212254860,40.0,87.0,6.164,13.0,37.0,2.685,31.0,35.0,6.042,13.0,37.0,50.0,25.0,11.0,5.0,21.0,28.0,124.0,85.0,2018
153,11800010,LAL,30601642193,40.0,87.0,6.815,8.0,25.0,4.033,19.0,26.0,5.833,7.0,30.0,37.0,26.0,9.0,7.0,21.0,31.0,107.0,-85.0,2018
154,11800012,ORL,28991029554,45.0,91.0,8.983,10.0,24.0,3.643,14.0,22.0,5.667,5.0,30.0,35.0,27.0,6.0,4.0,12.0,33.0,114.0,-30.0,2018
155,11800012,PHI,25769804080,38.0,81.0,7.1499999999999995,14.0,39.0,3.784,30.0,36.0,8.024000000000001,13.0,35.0,48.0,25.0,4.0,7.0,19.0,30.0,120.0,30.0,2018
156,11800013,NYK,27380416784,39.0,89.0,7.6419999999999995,13.0,29.0,5.9,33.0,47.0,10.05,9.0,42.0,51.0,23.0,14.0,2.0,19.0,44.0,124.0,15.0,2018
157,11800013,WAS,30601642516,40.0,97.0,6.404,8.0,38.0,2.993,33.0,43.0,9.333,13.0,44.0,57.0,25.0,10.0,7.0,24.0,39.0,121.0,-15.0,2018
158,11800014,ATL,32212254740,48.0,105.0,6.562,8.0,33.0,2.667,12.0,18.0,3.0140000000000002,10.0,44.0,54.0,32.0,7.0,12.0,16.0,28.0,116.0,70.0,2018
159,11800014,NOP,32212254800,38.0,104.0,5.273,8.0,39.0,3.117,18.0,29.0,4.25,14.0,40.0,54.0,25.0,5.0,4.0,16.0,23.0,102.0,-70.0,2018
160,11800015,PHX,28991029608,33.0,74.0,4.218,3.0,22.0,1.033,33.0,46.0,7.8,11.0,32.0,43.0,19.0,11.0,4.0,16.0,33.0,102.0,-20.0,2018
161,11800015,SAC,30601642402,39.0,82.0,4.686,11.0,25.0,3.617,17.0,28.0,4.4,9.0,31.0,40.0,24.0,4.0,4.0,16.0,32.0,106.0,20.0,2018
162,11800016,CHA,30601642554,42.0,83.0,6.518,14.0,30.0,5.7669999999999995,24.0,28.0,6.35,2.0,41.0,43.0,29.0,4.0,10.0,14.0,30.0,122.0,45.0,2018
163,11800016,MIA,32212254960,39.0,94.0,5.918,11.0,29.0,3.667,24.0,35.0,5.704,13.0,38.0,51.0,21.0,7.0,4.0,12.0,27.0,113.0,-45.0,2018
164,11800017,BOS,32212254760,35.0,82.0,6.635,5.0,31.0,1.833,20.0,27.0,7.167,7.0,37.0,44.0,17.0,8.0,7.0,12.0,30.0,95.0,-35.0,2018
165,11800017,CLE,32212254780,33.0,80.0,5.38,8.0,20.0,4.584,28.0,38.0,9.047,13.0,36.0,49.0,13.0,8.0,4.0,18.0,30.0,102.0,35.0,2018
166,11800018,HOU,22548578430,39.0,78.0,6.699,21.0,46.0,4.944,32.0,41.0,6.651,9.0,32.0,41.0,22.0,13.0,7.0,22.0,34.0,131.0,80.0,2018
167,11800018,MEM,27380416971,40.0,85.0,7.524,9.0,24.0,4.834,26.0,34.0,8.017,13.0,27.0,40.0,24.0,11.0,2.0,21.0,37.0,115.0,-80.0,2018
168,11800019,TOR,32212255220,34.0,96.0,4.386,5.0,27.0,1.666,17.0,24.0,5.167,14.0,38.0,52.0,11.0,9.0,5.0,20.0,29.0,90.0,-75.0,2018
169,11800019,UTA,32212255240,36.0,83.0,7.035,13.0,31.0,3.872,20.0,28.0,6.6,6.0,47.0,53.0,25.0,9.0,6.0,22.0,26.0,105.0,75.0,2018
170,11800020,DEN,32212254860,40.0,84.0,4.922,12.0,34.0,3.517,21.0,33.0,5.221,12.0,28.0,40.0,29.0,13.0,4.0,25.0,25.0,113.0,10.0,2018
171,11800020,LAL,30601642193,43.0,84.0,8.543,10.0,29.0,4.333,15.0,19.0,6.0,3.0,35.0,38.0,28.0,12.0,7.0,23.0,30.0,111.0,-10.0,2018
172,11800021,BKN,32212255020,37.0,95.0,5.835,8.0,41.0,2.533,20.0,28.0,5.464,16.0,29.0,45.0,21.0,12.0,3.0,14.0,30.0,102.0,-25.0,2018
173,11800021,NYK,32212255040,38.0,81.0,6.735,5.0,14.0,3.333,26.0,32.0,6.139,10.0,39.0,49.0,16.0,8.0,11.0,25.0,29.0,107.0,25.0,2018
174,11800022,CHI,32212254820,33.0,102.0,5.575,7.0,41.0,3.268,9.0,12.0,3.334,12.0,31.0,43.0,23.0,7.0,2.0,8.0,19.0,82.0,-170.0,2018
175,11800022,MIL,32212254980,44.0,89.0,8.237,15.0,45.0,4.834,13.0,24.0,4.9,11.0,53.0,64.0,28.0,3.0,7.0,13.0,12.0,116.0,170.0,2018
176,11800023,DET,32212255300,39.0,84.0,4.349,9.0,37.0,1.779,10.0,20.0,4.4670000000000005,10.0,35.0,45.0,19.0,6.0,5.0,16.0,30.0,97.0,30.0,2018
177,11800023,OKC,32212255200,30.0,82.0,4.3,9.0,20.0,3.7,22.0,28.0,5.5,14.0,33.0,47.0,21.0,6.0,3.0,16.0,25.0,91.0,-30.0,2018
178,11800025,LAC,32212254920,49.0,89.0,7.818,9.0,22.0,2.6340000000000003,21.0,23.0,5.5,7.0,42.0,49.0,36.0,2.0,8.0,16.0,38.0,128.0,135.0,2018
179,11800025,MIN,28991029500,29.0,81.0,4.349,4.0,21.0,1.583,39.0,48.0,7.485,9.0,29.0,38.0,12.0,4.0,9.0,18.0,25.0,101.0,-135.0,2018
180,11800026,HOU,20937965685,36.0,82.0,4.172,15.0,40.0,3.7670000000000003,13.0,20.0,3.834,7.0,34.0,41.0,24.0,9.0,8.0,26.0,29.0,100.0,-50.0,2018
181,11800026,IND,25769804064,40.0,91.0,3.974,8.0,26.0,1.333,22.0,26.0,6.4399999999999995,13.0,35.0,48.0,18.0,11.0,6.0,21.0,26.0,110.0,50.0,2018
182,11800027,LAL,30601642193,41.0,78.0,6.067,6.0,20.0,1.916,40.0,55.0,5.583,7.0,41.0,48.0,19.0,6.0,6.0,18.0,25.0,128.0,25.0,2018
183,11800027,SAC,30601642402,45.0,99.0,5.929,13.0,31.0,4.0,20.0,28.0,6.714,9.0,32.0,41.0,27.0,9.0,3.0,15.0,44.0,123.0,-25.0,2018
184,11800028,DAL,32212254840,38.0,85.0,6.043,13.0,39.0,3.091,25.0,40.0,6.208,10.0,29.0,39.0,27.0,11.0,9.0,15.0,24.0,114.0,-30.0,2018
185,11800028,PHI,32212255100,44.0,91.0,5.854,16.0,33.0,3.762,16.0,20.0,4.957,12.0,34.0,46.0,35.0,10.0,6.0,22.0,35.0,120.0,30.0,2018
186,11800031,MIA,19327352976,35.0,78.0,4.665,14.0,35.0,3.583,30.0,36.0,7.625,6.0,34.0,40.0,20.0,13.0,5.0,19.0,27.0,114.0,-35.0,2018
187,11800031,WAS,30601642516,44.0,86.0,7.656000000000001,12.0,39.0,3.073,21.0,27.0,7.017,8.0,39.0,47.0,26.0,11.0,7.0,19.0,30.0,121.0,35.0,2018
188,11800032,NOP,32212254800,36.0,94.0,4.676,12.0,42.0,1.896,16.0,30.0,3.064,10.0,49.0,59.0,19.0,11.0,7.0,23.0,25.0,100.0,-30.0,2018
189,11800032,NYK,30601642288,39.0,109.0,4.466,7.0,31.0,2.708,21.0,27.0,4.913,17.0,44.0,61.0,22.0,10.0,5.0,16.0,25.0,106.0,30.0,2018
190,11800033,ATL,32212254740,37.0,84.0,6.2940000000000005,16.0,43.0,4.411,20.0,32.0,5.0,10.0,36.0,46.0,22.0,14.0,4.0,24.0,36.0,110.0,-50.0,2018
191,11800033,MEM,32212255260,39.0,83.0,6.506,9.0,27.0,2.267,33.0,42.0,10.743,8.0,35.0,43.0,22.0,9.0,5.0,20.0,29.0,120.0,50.0,2018
192,11800034,MIN,28991029500,35.0,86.0,4.905,6.0,21.0,2.6,25.0,28.0,5.714,6.0,33.0,39.0,21.0,5.0,4.0,16.0,20.0,101.0,-60.0,2018
193,11800034,OKC,27380416920,43.0,95.0,6.03,8.0,27.0,2.816,19.0,26.0,3.8609999999999998,16.0,41.0,57.0,23.0,7.0,7.0,15.0,28.0,113.0,60.0,2018
194,11800035,DET,32212255300,31.0,89.0,5.62,10.0,39.0,3.092,21.0,27.0,5.667,11.0,28.0,39.0,19.0,5.0,2.0,8.0,20.0,93.0,-120.0,2018
195,11800035,SAS,30601642421,46.0,82.0,10.706,6.0,14.0,3.833,19.0,23.0,7.501,8.0,45.0,53.0,26.0,5.0,5.0,15.0,25.0,117.0,120.0,2018
196,11800038,PHX,28991029608,33.0,85.0,5.72,11.0,32.0,3.7670000000000003,16.0,20.0,3.047,14.0,30.0,44.0,20.0,5.0,8.0,21.0,31.0,93.0,-110.0,2018
197,11800038,POR,28991029626,37.0,81.0,6.734,7.0,20.0,4.333,34.0,39.0,9.739,11.0,33.0,44.0,26.0,9.0,8.0,11.0,16.0,115.0,110.0,2018
198,11800039,GSW,24159191160,47.0,91.0,7.6450000000000005,11.0,31.0,2.25,17.0,23.0,5.267,9.0,44.0,53.0,29.0,8.0,6.0,12.0,18.0,122.0,140.0,2018
199,11800039,SAC,24159191370,34.0,98.0,4.493,11.0,24.0,4.7,15.0,21.0,3.584,20.0,34.0,54.0,21.0,4.0,2.0,16.0,19.0,94.0,-140.0,2018
200,11800040,BOS,32212254760,35.0,89.0,6.678,7.0,29.0,2.652,25.0,33.0,6.55,13.0,31.0,44.0,21.0,9.0,6.0,14.0,29.0,102.0,-55.0,2018
201,11800040,CLE,32212254780,39.0,90.0,6.303,8.0,26.0,3.033,27.0,31.0,9.667,14.0,37.0,51.0,15.0,6.0,4.0,13.0,29.0,113.0,55.0,2018
202,11800041,IND,30601642326,36.0,96.0,4.748,8.0,29.0,2.033,24.0,31.0,6.8919999999999995,15.0,46.0,61.0,24.0,6.0,8.0,25.0,33.0,104.0,-25.0,2018
203,11800041,MEM,32212255260,38.0,92.0,5.616,7.0,32.0,2.916,26.0,34.0,8.292,8.0,35.0,43.0,25.0,11.0,7.0,14.0,30.0,109.0,25.0,2018
204,11800042,LAC,32212254920,37.0,90.0,4.551,6.0,21.0,1.75,23.0,29.0,5.821,16.0,42.0,58.0,16.0,10.0,3.0,20.0,25.0,103.0,80.0,2018
205,11800042,LAL,30601642193,35.0,91.0,4.587,3.0,18.0,1.4,14.0,22.0,4.333,11.0,37.0,48.0,24.0,8.0,7.0,20.0,28.0,87.0,-80.0,2018
206,11800043,ATL,30601642003,30.0,79.0,3.6189999999999998,12.0,39.0,3.186,22.0,32.0,5.406000000000001,10.0,28.0,38.0,18.0,10.0,4.0,26.0,33.0,94.0,-95.0,2018
207,11800043,OKC,32212255200,38.0,93.0,5.654,9.0,33.0,1.874,28.0,36.0,6.9,15.0,36.0,51.0,16.0,14.0,8.0,21.0,30.0,113.0,95.0,2018
208,11800044,HOU,22548578430,37.0,90.0,5.102,17.0,53.0,2.7969999999999997,17.0,21.0,4.9,9.0,38.0,47.0,27.0,8.0,4.0,14.0,24.0,108.0,75.0,2018
209,11800044,SAS,28991029662,34.0,89.0,6.256,4.0,21.0,1.7,21.0,26.0,6.3420000000000005,10.0,34.0,44.0,16.0,10.0,8.0,12.0,22.0,93.0,-75.0,2018
210,11800045,MIL,24159191235,42.0,92.0,5.609,13.0,36.0,4.599,28.0,36.0,7.917,12.0,33.0,45.0,24.0,8.0,6.0,10.0,30.0,125.0,90.0,2018
211,11800045,MIN,24159191250,39.0,87.0,5.144,8.0,22.0,3.0,21.0,32.0,4.7170000000000005,17.0,37.0,54.0,16.0,4.0,4.0,19.0,27.0,107.0,-90.0,2018
212,11800046,POR,28991029626,41.0,79.0,5.584,13.0,32.0,3.366,17.0,20.0,6.25,9.0,32.0,41.0,23.0,9.0,6.0,26.0,28.0,112.0,-55.0,2018
213,11800046,UTA,32212255240,41.0,87.0,6.7059999999999995,18.0,36.0,6.433,23.0,27.0,8.1,10.0,25.0,35.0,25.0,16.0,1.0,15.0,24.0,123.0,55.0,2018
214,11800047,DAL,32212254840,38.0,81.0,6.733,15.0,37.0,4.85,24.0,36.0,8.267,6.0,37.0,43.0,27.0,13.0,6.0,21.0,26.0,115.0,15.0,2018
215,11800047,PHI,32212255100,45.0,91.0,7.378,9.0,34.0,2.388,13.0,21.0,3.1,13.0,33.0,46.0,28.0,13.0,5.0,22.0,35.0,112.0,-15.0,2018
216,11800048,CHA,30601642554,43.0,95.0,5.1290000000000004,10.0,34.0,2.484,14.0,21.0,6.0,6.0,44.0,50.0,23.0,10.0,4.0,14.0,22.0,110.0,30.0,2018
217,11800048,CHI,32212254820,37.0,84.0,4.182,10.0,27.0,3.033,20.0,26.0,6.05,4.0,43.0,47.0,16.0,9.0,3.0,18.0,22.0,104.0,-30.0,2018
218,11800049,CLE,32212254780,40.0,89.0,6.853,11.0,27.0,4.021,11.0,16.0,3.75,8.0,32.0,40.0,27.0,7.0,4.0,14.0,18.0,102.0,-45.0,2018
219,11800049,IND,30601642326,43.0,88.0,5.583,11.0,29.0,3.766,14.0,17.0,4.0,8.0,38.0,46.0,21.0,10.0,5.0,12.0,22.0,111.0,45.0,2018
220,11800050,BKN,25769804016,44.0,95.0,5.397,11.0,35.0,2.318,11.0,17.0,3.917,14.0,46.0,60.0,23.0,3.0,11.0,18.0,17.0,110.0,10.0,2018
221,11800050,DET,30601642535,41.0,113.0,3.975,15.0,38.0,3.883,11.0,14.0,4.25,22.0,33.0,55.0,31.0,10.0,6.0,7.0,20.0,108.0,-10.0,2018
222,11800051,MIA,32212254960,33.0,80.0,4.179,10.0,30.0,3.333,14.0,23.0,5.0,7.0,45.0,52.0,21.0,5.0,8.0,23.0,26.0,90.0,5.0,2018
223,11800051,ORL,27380416801,34.0,90.0,5.031,7.0,26.0,2.2030000000000003,14.0,19.0,4.1,7.0,40.0,47.0,18.0,8.0,4.0,16.0,24.0,89.0,-5.0,2018
224,11800052,NYK,32212255040,34.0,79.0,5.495,8.0,26.0,2.933,22.0,27.0,7.333,4.0,35.0,39.0,18.0,15.0,7.0,21.0,29.0,98.0,-60.0,2018
225,11800052,WAS,32212255280,42.0,91.0,4.854,10.0,36.0,2.7520000000000002,16.0,21.0,4.714,14.0,35.0,49.0,28.0,9.0,5.0,21.0,27.0,110.0,60.0,2018
226,11800054,GSW,28991029392,41.0,81.0,5.954000000000001,8.0,26.0,1.708,19.0,23.0,7.0,9.0,24.0,33.0,26.0,5.0,6.0,18.0,26.0,109.0,-40.0,2018
227,11800054,PHX,25769804096,42.0,82.0,6.781,14.0,33.0,3.237,19.0,26.0,7.051,12.0,27.0,39.0,29.0,10.0,4.0,17.0,26.0,117.0,40.0,2018
228,11800056,MIL,32212254980,40.0,94.0,4.443,13.0,32.0,4.069,22.0,30.0,5.0,7.0,41.0,48.0,24.0,6.0,5.0,20.0,26.0,115.0,-20.0,2018
229,11800056,OKC,30601642440,41.0,106.0,4.409,13.0,36.0,3.4,24.0,35.0,5.925,19.0,38.0,57.0,21.0,14.0,12.0,14.0,28.0,119.0,20.0,2018
230,11800057,DEN,30601642117,37.0,90.0,5.458,9.0,28.0,3.416,20.0,27.0,8.8,9.0,41.0,50.0,24.0,7.0,7.0,12.0,24.0,103.0,-30.0,2018
231,11800057,LAC,32212254920,41.0,95.0,6.351,10.0,29.0,2.541,17.0,25.0,4.667,14.0,42.0,56.0,24.0,7.0,9.0,12.0,22.0,109.0,30.0,2018
232,11800058,DET,30601642535,31.0,87.0,3.601,12.0,45.0,2.366,23.0,29.0,6.2780000000000005,13.0,35.0,48.0,18.0,5.0,1.0,16.0,21.0,97.0,-25.0,2018
233,11800058,WAS,30601642516,39.0,83.0,4.651,10.0,32.0,2.712,14.0,19.0,4.464,7.0,36.0,43.0,23.0,8.0,10.0,15.0,29.0,102.0,25.0,2018
234,11800059,MEM,30601642497,31.0,75.0,5.465,7.0,26.0,2.933,17.0,22.0,5.1,1.0,37.0,38.0,18.0,9.0,4.0,17.0,31.0,86.0,-80.0,2018
235,11800059,ORL,28991029554,36.0,80.0,6.646,10.0,30.0,3.7,20.0,40.0,5.5,12.0,42.0,54.0,26.0,6.0,5.0,13.0,23.0,102.0,80.0,2018
236,11800060,BKN,25769804016,33.0,82.0,4.697,6.0,26.0,2.35,19.0,24.0,6.125,10.0,34.0,44.0,21.0,11.0,4.0,33.0,25.0,91.0,-135.0,2018
237,11800060,TOR,30601642459,40.0,88.0,7.317,16.0,37.0,3.723,22.0,26.0,7.25,8.0,36.0,44.0,25.0,15.0,9.0,23.0,29.0,118.0,135.0,2018
238,11800061,ATL,32212254740,49.0,84.0,5.8,14.0,34.0,3.75,18.0,25.0,4.767,9.0,29.0,38.0,25.0,8.0,5.0,14.0,23.0,130.0,15.0,2018
239,11800061,SAS,30601642421,48.0,87.0,5.6370000000000005,12.0,31.0,3.433,19.0,23.0,5.111,7.0,27.0,34.0,33.0,6.0,2.0,11.0,20.0,127.0,-15.0,2018
240,11800062,MIA,32212254960,50.0,106.0,5.116,14.0,42.0,2.871,26.0,32.0,7.333,16.0,29.0,45.0,23.0,17.0,6.0,14.0,30.0,140.0,60.0,2018
241,11800062,NOP,32212254800,44.0,78.0,5.968,16.0,33.0,5.333,24.0,33.0,5.75,4.0,31.0,35.0,26.0,5.0,5.0,24.0,27.0,128.0,-60.0,2018
242,11800063,CHI,27380416597,38.0,95.0,5.538,13.0,30.0,4.154,15.0,20.0,4.3,14.0,37.0,51.0,20.0,7.0,7.0,14.0,15.0,104.0,75.0,2018
243,11800063,IND,28991029572,38.0,97.0,5.106,8.0,23.0,1.75,5.0,8.0,2.5,16.0,38.0,54.0,19.0,6.0,7.0,18.0,21.0,89.0,-75.0,2018
244,11800064,PHX,24159191340,32.0,83.0,5.58,8.0,31.0,2.899,11.0,18.0,3.75,9.0,33.0,42.0,18.0,3.0,4.0,14.0,21.0,83.0,-165.0,2018
245,11800064,POR,22548578598,43.0,90.0,6.018,15.0,32.0,4.947,15.0,21.0,4.183,7.0,40.0,47.0,25.0,5.0,1.0,9.0,20.0,116.0,165.0,2018
246,11800065,GSW,32212254880,42.0,96.0,5.513,9.0,23.0,2.944,20.0,36.0,4.583,15.0,41.0,56.0,23.0,11.0,3.0,25.0,38.0,113.0,-50.0,2018
247,11800065,LAL,27380416699,39.0,90.0,5.432,7.0,23.0,1.833,38.0,46.0,7.349,9.0,36.0,45.0,28.0,13.0,5.0,19.0,27.0,123.0,50.0,2018
248,11800066,NOP,32212254800,46.0,98.0,5.212,9.0,30.0,2.262,18.0,27.0,4.615,17.0,34.0,51.0,31.0,8.0,7.0,17.0,20.0,119.0,-75.0,2018
249,11800066,TOR,32212255220,53.0,100.0,6.062,14.0,32.0,3.706,14.0,20.0,3.667,6.0,34.0,40.0,27.0,9.0,3.0,12.0,24.0,134.0,75.0,2018
250,11800068,SAC,25769804128,32.0,93.0,4.514,3.0,18.0,1.75,26.0,37.0,8.484,10.0,24.0,34.0,19.0,12.0,2.0,16.0,21.0,93.0,-195.0,2018
251,11800068,UTA,30601642478,51.0,85.0,10.231,14.0,30.0,5.167,16.0,19.0,4.55,6.0,45.0,51.0,32.0,11.0,5.0,21.0,32.0,132.0,195.0,2018
252,11800069,ORL,28991029554,33.0,89.0,3.555,5.0,26.0,1.332,10.0,17.0,2.1,9.0,43.0,52.0,24.0,7.0,3.0,15.0,25.0,81.0,-95.0,2018
253,11800069,SAS,24159191385,34.0,83.0,4.682,8.0,25.0,2.8,24.0,31.0,5.667,9.0,45.0,54.0,24.0,6.0,5.0,13.0,18.0,100.0,95.0,2018
254,11800071,CHA,27380417022,41.0,79.0,9.743,19.0,33.0,7.917,22.0,27.0,7.5,7.0,28.0,35.0,29.0,8.0,4.0,23.0,35.0,123.0,25.0,2018
255,11800071,DAL,24159191130,37.0,81.0,7.607,12.0,37.0,2.666,32.0,42.0,8.884,12.0,30.0,42.0,21.0,9.0,4.0,21.0,23.0,118.0,-25.0,2018
256,11800072,BKN,27380416767,40.0,79.0,5.136,15.0,37.0,2.986,18.0,24.0,5.333,8.0,35.0,43.0,25.0,5.0,4.0,16.0,25.0,113.0,30.0,2018
257,11800072,NYK,32212255040,38.0,84.0,6.144,9.0,21.0,3.65,22.0,27.0,8.667,8.0,26.0,34.0,22.0,8.0,4.0,12.0,26.0,107.0,-30.0,2018
258,11800073,ATL,25769803792,42.0,93.0,6.694,13.0,40.0,4.034,16.0,17.0,6.5,10.0,38.0,48.0,23.0,10.0,6.0,24.0,37.0,113.0,-30.0,2018
259,11800073,MIA,28991029464,42.0,85.0,5.545,7.0,31.0,2.0,28.0,41.0,6.873,12.0,36.0,48.0,22.0,10.0,5.0,23.0,19.0,119.0,30.0,2018
260,11800074,CHI,27380416597,38.0,90.0,4.725,9.0,33.0,2.541,8.0,11.0,4.0,8.0,42.0,50.0,20.0,7.0,7.0,17.0,26.0,93.0,-25.0,2018
261,11800074,DEN,24159191145,35.0,83.0,4.073,10.0,33.0,2.512,18.0,27.0,4.383,9.0,41.0,50.0,23.0,13.0,5.0,16.0,18.0,98.0,25.0,2018
262,11800075,CLE,25769803824,40.0,85.0,6.995,6.0,24.0,1.1360000000000001,24.0,32.0,6.167,11.0,38.0,49.0,18.0,5.0,1.0,15.0,21.0,110.0,-95.0,2018
263,11800075,DET,28991029770,48.0,94.0,5.524,21.0,45.0,4.061,12.0,16.0,4.417,6.0,34.0,40.0,31.0,8.0,4.0,9.0,28.0,129.0,95.0,2018
264,11800076,HOU,32212254900,37.0,86.0,5.211,20.0,47.0,4.1530000000000005,27.0,32.0,6.5,16.0,29.0,45.0,22.0,17.0,1.0,14.0,28.0,121.0,90.0,2018
265,11800076,MEM,32212255260,36.0,70.0,6.73,12.0,26.0,3.267,19.0,23.0,6.667,3.0,34.0,37.0,20.0,8.0,5.0,25.0,27.0,103.0,-90.0,2018
266,11800077,MIL,30601642231,49.0,93.0,6.875,25.0,48.0,6.542,20.0,29.0,5.648,12.0,45.0,57.0,34.0,8.0,6.0,22.0,32.0,143.0,110.0,2018
267,11800077,MIN,28991029500,38.0,96.0,6.631,10.0,33.0,4.333,35.0,41.0,7.514,11.0,33.0,44.0,20.0,11.0,3.0,14.0,26.0,121.0,-110.0,2018
268,11800078,POR,25769804112,39.0,87.0,4.798,16.0,38.0,3.202,24.0,29.0,6.008,9.0,39.0,48.0,28.0,4.0,5.0,15.0,28.0,118.0,15.0,2018
269,11800078,SAC,24159191370,38.0,90.0,3.857,10.0,24.0,2.933,29.0,33.0,6.75,6.0,31.0,37.0,22.0,7.0,2.0,6.0,27.0,115.0,-15.0,2018
270,11800079,GSW,22548578416,35.0,88.0,5.193,10.0,32.0,1.821,25.0,34.0,5.277,11.0,29.0,40.0,25.0,8.0,4.0,16.0,30.0,105.0,-70.0,2018
271,11800079,LAL,24159191205,40.0,75.0,5.754,9.0,17.0,2.9,30.0,41.0,5.489,9.0,41.0,50.0,29.0,6.0,4.0,22.0,24.0,119.0,70.0,2018
272,11900002,HOU,32212254900,33.0,88.0,5.057,11.0,48.0,1.409,32.0,40.0,4.95,12.0,40.0,52.0,21.0,11.0,5.0,20.0,29.0,109.0,65.0,2019
273,11900002,LAC,32212254920,33.0,86.0,6.181,9.0,33.0,2.899,21.0,35.0,4.2,11.0,38.0,49.0,26.0,5.0,8.0,22.0,35.0,96.0,-65.0,2019
274,11900003,IND,32212255080,48.0,93.0,6.409,10.0,27.0,2.3329999999999997,26.0,33.0,6.875,14.0,33.0,47.0,26.0,11.0,3.0,24.0,29.0,132.0,5.0,2019
275,11900003,SAC,32212255160,44.0,89.0,5.549,15.0,36.0,4.2669999999999995,28.0,36.0,6.038,6.0,24.0,30.0,30.0,8.0,4.0,22.0,31.0,131.0,-5.0,2019
276,11900005,IND,32212255080,49.0,94.0,7.364,15.0,29.0,4.917,17.0,18.0,7.5,10.0,41.0,51.0,35.0,7.0,10.0,20.0,28.0,130.0,120.0,2019
